päätösvalta	N	
kulttuuriministeri	N	
synnytys	N	
osakkeenomistaja	N	
etumatka	N	
äänioikeutettu	N	
valvoja	N	
vuoropuhelu	N	
keskisuomalainen	N	
vastaisuus	N	
etsiminen	N	
pastori	N	
kantelu	N	
päätalo	N	
hakeminen	N	
halme	N	
poissaolo	N	
muotokuva	N	
pattijoki	N	
protesti	N	
lukiolainen	N	
maailmanennätys	N	
veli-matti	N	
ydinase	N	
paasilinna	N	
otto	N	
terho	N	
vankeustuomio	N	
naapurikunta	N	
lamavuosi	N	
metsäyhtiö	N	
silja	N	
alkukausi	N	
erilaisuus	N	
paikalle	N	
koreografi	N	
palloseura	N	
energiayhtiö	N	
ympäristöministeri	N	
kehittämishanke	N	
varikko	N	
kuvanveistäjä	N	
terrorismi	N	
vapautusarmeija	N	
pudotus	N	
kaista	N	
kolumni	N	
pomo	N	
yhteistyösopimus	N	
marssi	N	
netti	N	
valtiontalous	N	
kitaristi	N	
koreografia	N	
kukkonen	N	
kunnioitus	N	
puoliaika	N	
saldo	N	
luottamushenkilö	N	
rautaruukki	N	
työnhakija	N	
panttivanki	N	
tulitauko	N	
doping	N	
elinkeinokeskus	N	
kyläkoulu	N	
mielipidemittaus	N	
aluejohtaja	N	
ampuja	N	
haapavesi	N	
hamina	N	
näkyvyys	N	
kiintiö	N	
kuolemantuomio	N	
lähteenmäki	N	
apulaiskaupunginjohtaja	N	
taivalkoski	N	
joukkoliikenne	N	
veikkaus	N	
miikka	N	
moro	N	
sosialisti	N	
eliitti	N	
kulkija	N	
metsähallitus	N	
aktivisti	N	
koivuniemi	N	
legenda	N	
päätöslauselma	N	
esittäminen	N	
suolahti	N	
vaikutusvalta	N	
kotiottelu	N	
tyttöystävä	N	
kokoomus	N	
tappo	N	
terveysasema	N	
musiikkiopisto	N	
kotikenttä	N	
välimeri	N	
leffa	N	
pohjoiskarjalainen	N	
kaupunginteatteri	N	
valmistaminen	N	
termi	N	
olohuone	N	
eläkeikä	N	
kasvatti	N	
hakukomitea	N	
